product_URL,product_category
https://amazon.in/Padhari-Foot-Cream-Trust-Pharma/dp/B085B19YWS/ref=sr_1_278?keywords=Foot+cream&qid=1679668371&sr=8-278,Foot cream
https://amazon.in/Freeman-Cream-Healing-Lavender-5-3oz/dp/B01MTQRWG0/ref=sr_1_279?keywords=Foot+cream&qid=1679668371&sr=8-279,Foot cream
https://amazon.in/Pink-Root-Cucumber-500gm-Cream/dp/B08ND29M98/ref=sr_1_280?keywords=Foot+cream&qid=1679668371&sr=8-280,Foot cream
https://amazon.in/Nibbana-Cream-Cracked-Herbal-healing/dp/B0BRJGM7W4/ref=sr_1_281?keywords=Foot+cream&qid=1679668371&sr=8-281,Foot cream
https://amazon.in/Ateesha-Organics-Hand-Foot-Cream/dp/B0BWJ7RVJJ/ref=sr_1_282?keywords=Foot+cream&qid=1679668371&sr=8-282,Foot cream
https://amazon.in/Muggu-Repair-Cracked-Remover-Lavender/dp/B0B1G5KMSL/ref=sr_1_283?keywords=Foot+cream&qid=1679668371&sr=8-283,Foot cream
https://amazon.in/Mayons-Foot-Cream-Menthol-Eucalyptus/dp/B07BQVSPTG/ref=sr_1_284?keywords=Foot+cream&qid=1679668371&sr=8-284,Foot cream
https://amazon.in/Srotam-Foot-Cream-Softening-Nourishing/dp/B0B65GMXLD/ref=sr_1_285?keywords=Foot+cream&qid=1679668371&sr=8-285,Foot cream
https://amazon.in/Dravida-Organics-Crack-Cracked-Dehydrated/dp/B09WZ4X3GH/ref=sr_1_286?keywords=Foot+cream&qid=1679668371&sr=8-286,Foot cream
https://amazon.in/Cracked-Organic-Butter-Moisturizing-Healthy/dp/B0BGQ8VJ4G/ref=sr_1_287?keywords=Foot+cream&qid=1679668371&sr=8-287,Foot cream
https://amazon.in/Donnara-Organics-diabetic-Moisturizes-Calloused/dp/B0BYVPJC2P/ref=sr_1_288?keywords=Foot+cream&qid=1679668371&sr=8-288,Foot cream
https://amazon.in/Himalaya-Foot-Care-Cream-Solution/dp/B08L6N71VD/ref=sr_1_289?keywords=Foot+cream&qid=1679668373&sr=8-289,Foot cream
https://amazon.in/Pink-Root-Olive-Cream-500gm/dp/B08NCPZCPD/ref=sr_1_290?keywords=Foot+cream&qid=1679668373&sr=8-290,Foot cream
https://amazon.in/Vaadi-Herbals-Elbow-Almond-Walnut/dp/B00AMFWOHA/ref=sr_1_291?keywords=Foot+cream&qid=1679668373&sr=8-291,Foot cream
https://amazon.in/Footvital-Moisturising-Chapped-Calluses-Non-Greasy-50/dp/B09PV732PN/ref=sr_1_292?keywords=Foot+cream&qid=1679668373&sr=8-292,Foot cream
